imdb_title_id,title,log_us_sale,log_cn_sale,comedy,acti_only,adv_only,act.adv,martial_arts,china_filming_location,genre_animation,genre_family,suicide,lgbtq,drug,blacklist_brad_pitt,time_travel,occult,nudity,magic,mpaa_r,taiwan,tibet,vigilantism,blacklist_richard_gere,anti_communism,individualism
tt4154796,Avengers: Endgame,20.49460455,20.17507721,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0
tt2820852,Furious 7,19.6819985,19.78398791,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4630562,The Fate of the Furious,19.20247651,19.75322057,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4154756,Avengers: Infinity War,20.27806877,19.64420073,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt2109248,Transformers: Age of Extinction,19.31982594,19.53688879,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1477834,Aquaman,19.57203445,19.43543516,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt1270797,Venom,19.12142889,19.35480862,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt4881806,Jurassic World: Fallen Kingdom,19.79253021,19.3247456,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2395427,Avengers: Age of Ultron,19.94457355,19.29660771,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2948356,Zootopia,19.63560059,19.25990582,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0369610,Jurassic World,20.2959701,19.24809655,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0499549,Avatar,20.5350223,19.23352332,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0803096,Warcraft,17.66082146,19.21423869,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt3371366,Transformers: The Last Knight,18.65073558,19.21293615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1677720,Ready Player One,18.68272546,19.1460234,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt6806448,Fast & Furious Presents: Hobbs & Shaw,18.89837359,19.03409634,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6320628,Spider-Man: Far from Home,19.70707595,19.02408907,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2380307,Coco,19.1277064,19.02284576,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1399103,Transformers: Dark of the Moon,19.7326549,19.02040126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3498820,Captain America: Civil War,19.81440567,18.99306903,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt4912910,Mission: Impossible - Fallout,19.15206992,18.95888037,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2034800,The Great Wall,17.62154106,18.93714984,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,18.9326429,18.92900746,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt3731562,Kong: Skull Island,18.9061827,18.90498454,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0120338,Titanic2012 3D Release,17.87395354,18.88658745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt1293847,xXx: Return of Xander Cage,17.58630686,18.88017446,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4701182,Bumblebee,18.60344541,18.87155423,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2592614,Resident Evil: The Final Chapter,17.09245497,18.85225124,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt3469046,Despicable Me 3,19.36021549,18.84358243,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2267968,Kung Fu Panda 3,18.76946623,18.834635,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2231461,Rampage,18.37311945,18.8116676,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt4779682,The Meg,18.73750879,18.79002147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4154664,Captain Marvel,19.79595125,18.76819786,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2381249,Mission: Impossible - Rogue Nation,19.08872741,18.73373812,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1300854,Iron Man 3,19.84628162,18.64625471,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3741700,Godzilla: King of the Monsters,18.44458259,18.63901987,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0816692,Interstellar,19.05332561,18.6337176,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0437086,Alita: Battle Angel,18.19053777,18.62411686,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2488496,Star Wars: Episode VII - The Force Awakens,20.65783329,18.61727091,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2310332,The Hobbit: The Battle of the Five Armies,19.35851037,18.61723388,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt3385516,X-Men: Apocalypse,18.84920759,18.58955521,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1877832,X-Men: Days of Future Past,19.27176292,18.58758395,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1843866,Captain America: The Winter Soldier,19.37656061,18.58008747,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1663662,Pacific Rim,18.4555709,18.56677565,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt5095030,Ant-Man and the Wasp,19.13599677,18.55683396,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1229238,Mission: Impossible - Ghost Protocol,19.21215112,18.54694563,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1340138,Terminator Genisys,18.31266065,18.54510832,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
tt4520988,Frozen II,19.90786518,18.53742379,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2250912,Spider-Man: Homecoming,19.59364744,18.53591085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt2103281,Dawn of the Planet of the Apes,19.15693485,18.50592258,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3501632,Thor: Ragnarok,19.53466207,18.50041819,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt3450958,War for the Planet of the Apes,18.77152144,18.49974207,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1211837,Doctor Strange,19.25243222,18.48884239,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
tt0478970,Ant-Man,19.00958991,18.47298888,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1302011,Kung Fu Panda 2,18.97536865,18.45962847,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2126355,San Andreas,18.86016609,18.45208251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3315342,Logan,19.20366462,18.44547248,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
tt0974015,Justice League,19.2157325,18.44383492,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tt1825683,Black Panther,20.30888486,18.41392155,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3896198,Guardians of the Galaxy Vol. 2,19.7475718,18.39168301,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0454876,Life of Pi,18.67544195,18.37962215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1872181,The Amazing Spider-Man 2,19.12926336,18.37763734,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3110958,Now You See Me 2,17.97848052,18.37160602,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt3659388,The Martian,19.24675641,18.3686791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2557478,Pacific Rim: Uprising,17.84997056,18.3594072,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2975590,Batman v Superman: Dawn of Justice,19.60311533,18.35765077,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
tt5758778,Skyscraper,17.98338637,18.34885535,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2015381,Guardians of the Galaxy,19.62544986,18.28814524,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0451279,Wonder Woman,19.80429432,18.28523992,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt5884052,Pokémon Detective Pikachu,18.71011042,18.2708847,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1753383,A Dog's Purpose,17.94870327,18.25981512,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1409024,Men in Black 3,19.03473434,18.25480921,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
tt3183660,Fantastic Beasts and Where to Find Them,19.25841346,18.24962968,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt2245084,Big Hero 6,19.22182935,18.24353476,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2379713,Spectre,19.1142009,18.24047442,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1190080,2012,19.02792423,18.20856917,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
tt1298650,Pirates of the Caribbean: On Stranger Tides,19.35300966,18.19596677,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt1615160,The Foreigner,17.3197722,18.17688583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tt1055369,Transformers: Revenge of the Fallen,19.91199129,18.17585088,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1375666,Inception,19.57734215,18.17332048,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1170358,The Hobbit: The Desolation of Smaug,19.38691274,18.14366014,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt1667889,Ice Age: Continental Drift,18.93063343,18.13925583,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2802144,Kingsman: The Secret Service,18.67085008,18.12854879,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1985949,The Angry Birds Movie,18.48050974,18.12476842,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1365519,Tomb Raider,17.82247731,18.12243758,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2333784,The Expendables 3,17.48857518,18.11845555,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1628841,Independence Day: Resurgence,18.43906062,18.1179799,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2283362,Jumanji: Welcome to the Jungle,19.78459441,18.11539008,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
tt1454468,Gravity,19.44599863,18.10697528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1661199,Cinderella,19.11956818,18.08618655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt4649466,Kingsman: The Golden Circle,18.38936843,18.05024873,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
tt1905041,Fast & Furious 6,19.30765536,18.0458642,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2293640,Minions,19.63275793,18.04219831,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1201607,Harry Potter and the Deathly Hallows: Part 2,19.81074366,18.03617433,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt2369135,Need for Speed,17.59132127,18.02306303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3748528,Rogue One: A Star Wars Story,20.07990853,18.02101157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1631867,Edge of Tomorrow,18.4240078,18.01426843,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1646971,How to Train Your Dragon 2,18.99294343,18.00570307,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4196776,Jason Bourne,18.89320607,17.99897889,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0770828,Man of Steel,19.50601192,17.99890721,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0481499,The Croods,19.06454113,17.99685593,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6966692,Green Book,18.20131343,17.99402428,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1397514,Journey 2: The Mysterious Island,18.49027867,17.99323828,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt3416828,Ice Age: Collision Course,17.96279887,17.98625831,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2660888,Star Trek Beyond,18.87088169,17.97270853,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1981128,Geostorm,17.29940699,17.96449887,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1291150,Teenage Mutant Ninja Turtles,19.07012205,17.95900749,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1074638,Skyfall,19.56544416,17.93192772,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0120338,Titanic,20.6035192,17.92489301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2119532,Hacksaw Ridge,18.01074809,17.92485546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
tt2239822,Valerian and the City of a Thousand Planets,17.50008749,17.9082265,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt4633694,Spider-Man: Into the Spider-Verse,19.00601275,17.90087492,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
tt1408101,Star Trek Into Darkness,19.26528724,17.89266462,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,18.21028011,17.87211083,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tt2567026,Alice Through the Looking Glass,18.14727447,17.86952281,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1663202,The Revenant,19.02847641,17.86787706,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
tt1981115,Thor: The Dark World,19.16216483,17.86230861,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
tt2709768,The Secret Life of Pets,19.71205854,17.86144127,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1345836,The Dark Knight Rises,19.95233571,17.86117856,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1764651,The Expendables 2,18.29021491,17.84337394,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1583421,G.I. Joe: Retaliation,18.6408315,17.83482932,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6565702,X-Men: Dark Phoenix,17.9268841,17.80984822,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,18.83011377,17.80766715,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt1690953,Despicable Me 2,19.74079284,17.79969301,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0948470,The Amazing Spider-Man,19.41569357,17.77523613,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tt1440129,Battleship,18.02810018,17.77202586,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1234721,RoboCop,17.88763145,17.7580685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0903624,The Hobbit: An Unexpected Journey,19.56097662,17.75542101,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt3300542,London Has Fallen,17.93848642,17.75274635,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2386490,How to Train Your Dragon: The Hidden World,18.8197241,17.72975699,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt5013056,Dunkirk,19.01858861,17.71114904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6139732,Aladdin,19.61325762,17.71012371,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2294629,Frozen,19.82584012,17.70596708,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt3606756,Incredibles 2,20.16885067,17.70042517,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1587310,Maleficent,19.30327548,17.69512912,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt3522806,Mechanic: Resurrection,16.85780065,17.6924795,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2692250,Night at the Museum: Secret of the Tomb,18.55075053,17.66720851,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt6450804,Terminator: Dark Fate,17.87077378,17.65548609,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
tt0418279,Transformers,19.71536625,17.65292443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4500922,Maze Runner: The Death Cure,17.81872165,17.64546863,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2872732,Lucy,18.65831194,17.63154013,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
tt0918940,The Legend of Tarzan,18.64430436,17.62766149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4777008,Maleficent: Mistress of Evil,18.47514657,17.61863381,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt1617661,Jupiter Ascending,17.67387374,17.61369275,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0401729,John Carter,18.13876077,17.59675335,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2316204,Alien: Covenant,18.08950421,17.5954215,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
tt1355644,Passengers,18.40824894,17.59276469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt1596343,Fast Five,19.2142491,17.57209371,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1211956,Escape Plan,17.05683193,17.56067593,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1430132,The Wolverine,18.71954387,17.55184151,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt1911658,Penguins of Madagascar,18.24581754,17.53674344,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2283336,Men in Black: International,18.12161504,17.52570826,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
tt2527336,Star Wars: Episode VIII - The Last Jedi,20.2119164,17.5107036,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0448115,Shazam!,18.68385941,17.51042033,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt2357291,Rio 2,18.69607627,17.50354434,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0472181,The Smurfs,18.82805763,17.49434496,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2058673,Point Break,17.17527746,17.48935909,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt6924650,Midway,17.77992578,17.47040784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1217613,Battle Los Angeles,18.29338917,17.45970946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt7975244,Jumanji: The Next Level,19.4979351,17.44854252,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1446714,Prometheus,18.68729317,17.443879,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt2277860,Finding Dory,19.98974837,17.43466949,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1320253,The Expendables,18.53401107,17.43116572,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt5848272,Ralph Breaks the Internet,19.06148051,17.42955211,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1951265,The Hunger Games: Mockingjay - Part 1,19.63726325,17.4131575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0926084,Harry Potter and the Deathly Hallows: Part 1,19.58892008,17.40338616,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt1194173,The Bourne Legacy,18.57642239,17.39352511,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1815862,After Earth,17.93554078,17.38919208,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1277953,Madagascar 3: Europe's Most Wanted,19.22432122,17.38409108,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2404233,Gods of Egypt,17.24185722,17.36801212,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1453405,Monsters University,19.42535621,17.36690377,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt3783958,La La Land,18.82088558,17.36110332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3402236,Murder on the Orient Express,18.41494793,17.32623706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1318514,Rise of the Planet of the Apes,19.04270877,17.31796318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1606378,A Good Day to Die Hard,18.04242324,17.30260247,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt6644200,A Quiet Place,18.99429097,17.2987628,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1515091,Sherlock Holmes: A Game of Shadows,19.09821253,17.29492313,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2446042,Taken 3,18.30829058,17.28747701,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3521164,Moana,19.31940847,17.2860513,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt4468740,Paddington 2,17.49282885,17.26284906,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt5886046,Escape Room,17.78271534,17.25657932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0441773,Kung Fu Panda,19.28419564,17.24395524,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1025100,Gemini Man,17.62209348,17.23855234,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt5220122,Hotel Transylvania 3: Summer Vacation,18.87876258,17.23203354,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1228705,Iron Man 2,19.64300813,17.2294798,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
